day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;503500;GOLD;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;503500;BRONZE;1912;20;;;;;1915;20;;;;;1913.5;0.0
0;503500;SILVER;2034;20;;;;;2037;20;;;;;2035.5;0.0
0;503600;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;503600;BRONZE;1911;23;;;;;1914;23;;;;;1912.5;0.0
0;503600;SILVER;2034;23;;;;;2037;23;;;;;2035.5;0.0
0;503700;SILVER;2034;24;;;;;2038;24;;;;;2036.0;0.0
0;503700;GOLD;9998;10;9995;24;;;10005;24;;;;;10001.5;0.0
0;503700;BRONZE;1912;24;;;;;1915;24;;;;;1913.5;0.0
0;503800;BRONZE;1910;21;;;;;1912;4;1913;24;;;1911.0;0.0
0;503800;SILVER;2034;24;;;;;2035;3;2036;4;2038;24;2034.5;0.0
0;503800;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;503900;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;503900;BRONZE;1910;30;;;;;1913;30;;;;;1911.5;0.0
0;503900;SILVER;2034;30;;;;;2038;30;;;;;2036.0;0.0
0;504000;GOLD;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
0;504000;BRONZE;1911;4;1910;21;;;1912;2;1913;21;;;1911.5;0.0
0;504000;SILVER;2036;2;2034;21;;;2038;21;;;;;2037.0;0.0
0;504100;SILVER;2034;24;;;;;2038;24;;;;;2036.0;0.0
0;504100;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;504100;BRONZE;1910;24;;;;;1913;24;;;;;1911.5;0.0
0;504200;BRONZE;1911;27;;;;;1914;27;;;;;1912.5;0.0
0;504200;SILVER;2034;27;;;;;2038;27;;;;;2036.0;0.0
0;504200;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;504300;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;504300;BRONZE;1911;25;;;;;1914;22;;;;;1912.5;0.0
0;504300;SILVER;2035;3;2034;22;;;2038;22;;;;;2036.5;0.0
0;504400;GOLD;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
0;504400;BRONZE;1912;2;1911;29;;;1915;31;;;;;1913.5;0.0
0;504400;SILVER;2034;31;;;;;2038;31;;;;;2036.0;0.0
0;504500;SILVER;2035;2;2034;23;;;2036;2;2038;25;;;2035.5;0.0
0;504500;GOLD;9996;2;9995;23;;;10000;2;10004;2;10005;23;9998.0;0.0
0;504500;BRONZE;1911;25;;;;;1912;2;1915;25;;;1911.5;0.0
0;504600;BRONZE;1911;32;;;;;1914;32;;;;;1912.5;0.0
0;504600;SILVER;2035;32;;;;;2038;32;;;;;2036.5;0.0
0;504600;GOLD;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
0;504700;GOLD;10002;1;9995;20;;;10005;20;;;;;10003.5;0.0
0;504700;BRONZE;1910;20;;;;;1912;4;1914;20;;;1911.0;0.0
0;504700;SILVER;2035;20;;;;;2037;4;2038;20;;;2036.0;0.0
0;504800;GOLD;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;504800;BRONZE;1911;29;;;;;1913;2;1914;29;;;1912.0;0.0
0;504800;SILVER;2035;29;;;;;2037;2;2038;29;;;2036.0;0.0
0;504900;SILVER;2035;28;;;;;2038;28;;;;;2036.5;0.0
0;504900;GOLD;9995;28;;;;;10002;7;10005;28;;;9998.5;0.0
0;504900;BRONZE;1911;28;;;;;1914;28;;;;;1912.5;0.0
0;505000;BRONZE;1911;30;;;;;1912;7;1914;30;;;1911.5;0.0
0;505000;SILVER;2035;30;;;;;2037;7;2038;30;;;2036.0;0.0
0;505000;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;505100;GOLD;9998;6;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
0;505100;BRONZE;1913;1;1911;23;;;1914;2;1915;21;;;1913.5;0.0
0;505100;SILVER;2037;1;2035;23;;;2038;23;;;;;2037.5;0.0
0;505200;GOLD;9996;1;9995;20;;;10002;5;10004;1;10005;20;9999.0;0.0
0;505200;BRONZE;1910;21;;;;;1913;1;1914;20;;;1911.5;0.0
0;505200;SILVER;2035;21;;;;;2038;1;2039;20;;;2036.5;0.0
0;505300;SILVER;2035;25;;;;;2038;26;;;;;2036.5;0.0
0;505300;GOLD;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;0.0
0;505300;BRONZE;1910;26;;;;;1911;1;1914;26;;;1910.5;0.0
0;505400;BRONZE;1911;24;;;;;1914;1;1915;23;;;1912.5;0.0
0;505400;SILVER;2035;24;;;;;2038;24;;;;;2036.5;0.0
0;505400;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;505500;GOLD;9998;8;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
0;505500;BRONZE;1912;1;1910;22;;;1913;22;;;;;1912.5;0.0
0;505500;SILVER;2037;1;2035;22;;;2038;22;;;;;2037.5;0.0
0;505600;GOLD;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;505600;BRONZE;1909;22;;;;;1911;7;1912;22;;;1910.0;0.0
0;505600;SILVER;2035;22;;;;;2037;7;2038;22;;;2036.0;0.0
0;505700;SILVER;2037;5;2035;30;;;2038;23;;;;;2037.5;0.0
0;505700;GOLD;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
0;505700;BRONZE;1912;1;1911;4;1910;9;1913;23;;;;;1912.5;0.0
0;505800;GOLD;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;505800;BRONZE;1909;22;;;;;1912;22;;;;;1910.5;0.0
0;505800;SILVER;2035;22;;;;;2039;22;;;;;2037.0;0.0
0;505900;BRONZE;1910;4;1908;29;;;1911;22;;;;;1910.5;0.0
0;505900;SILVER;2037;4;2036;7;2035;22;2039;22;;;;;2038.0;0.0
0;505900;GOLD;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;506000;GOLD;9996;2;9995;24;;;9998;1;10002;2;10004;2;9997.0;0.0
0;506000;BRONZE;1909;26;;;;;1912;26;;;;;1910.5;0.0
0;506000;SILVER;2035;26;;;;;2039;26;;;;;2037.0;0.0
0;506100;SILVER;2035;25;;;;;2039;25;;;;;2037.0;0.0
0;506100;GOLD;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;0.0
0;506100;BRONZE;1909;25;;;;;1912;25;;;;;1910.5;0.0
0;506200;GOLD;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;506200;SILVER;2035;23;;;;;2037;2;2039;23;;;2036.0;0.0
0;506200;BRONZE;1908;23;;;;;1910;2;1911;23;;;1909.0;0.0
0;506300;BRONZE;1907;21;;;;;1910;21;;;;;1908.5;0.0
0;506300;SILVER;2035;21;;;;;2039;21;;;;;2037.0;0.0
0;506300;GOLD;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;506400;BRONZE;1906;21;;;;;1910;21;;;;;1908.0;0.0
0;506400;GOLD;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;506400;SILVER;2035;21;;;;;2039;21;;;;;2037.0;0.0
0;506500;BRONZE;1906;26;;;;;1910;26;;;;;1908.0;0.0
0;506500;SILVER;2035;26;;;;;2039;26;;;;;2037.0;0.0
0;506500;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;506600;GOLD;9996;1;9995;23;;;10000;6;10004;1;10005;23;9998.0;0.0
0;506600;SILVER;2035;24;;;;;2037;6;2039;24;;;2036.0;0.0
0;506600;BRONZE;1907;24;;;;;1908;6;1910;24;;;1907.5;0.0
0;506700;BRONZE;1906;23;;;;;1910;23;;;;;1908.0;0.0
0;506700;SILVER;2035;23;;;;;2039;23;;;;;2037.0;0.0
0;506700;GOLD;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;506800;BRONZE;1906;30;;;;;1909;30;;;;;1907.5;0.0
0;506800;GOLD;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
0;506800;SILVER;2035;30;;;;;2039;30;;;;;2037.0;0.0
0;506900;BRONZE;1907;24;;;;;1910;24;;;;;1908.5;0.0
0;506900;SILVER;2035;24;;;;;2039;24;;;;;2037.0;0.0
0;506900;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;507000;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;507000;SILVER;2036;3;2035;27;;;2039;27;;;;;2037.5;0.0
0;507000;BRONZE;1907;3;1906;27;;;1910;27;;;;;1908.5;0.0
0;507100;BRONZE;1907;30;;;;;1910;30;;;;;1908.5;0.0
0;507100;SILVER;2036;1;2035;29;;;2039;30;;;;;2037.5;0.0
0;507100;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;507200;BRONZE;1907;22;;;;;1910;22;;;;;1908.5;0.0
0;507200;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;507200;SILVER;2035;22;;;;;2039;22;;;;;2037.0;0.0
0;507300;BRONZE;1908;7;1906;21;;;1909;21;;;;;1908.5;0.0
0;507300;SILVER;2037;7;2035;21;;;2039;21;;;;;2038.0;0.0
0;507300;GOLD;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;507400;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;507400;SILVER;2035;25;;;;;2039;25;;;;;2037.0;0.0
0;507400;BRONZE;1906;25;;;;;1909;25;;;;;1907.5;0.0
0;507500;BRONZE;1907;7;1906;24;;;1910;25;;;;;1908.5;0.0
0;507500;SILVER;2036;6;2035;25;;;2038;1;2039;24;;;2037.0;0.0
0;507500;GOLD;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;507600;BRONZE;1907;29;;;;;1908;5;1910;30;;;1907.5;0.0
0;507600;GOLD;9996;2;9995;28;;;9998;1;10000;5;10004;2;9997.0;0.0
0;507600;SILVER;2035;29;;;;;2036;5;2039;30;;;2035.5;0.0
0;507700;BRONZE;1907;28;;;;;1910;28;;;;;1908.5;0.0
0;507700;SILVER;2035;28;;;;;2039;28;;;;;2037.0;0.0
0;507700;GOLD;9995;28;;;;;10002;9;10005;28;;;9998.5;0.0
0;507800;GOLD;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;507800;SILVER;2035;29;;;;;2039;29;;;;;2037.0;0.0
0;507800;BRONZE;1907;29;;;;;1910;29;;;;;1908.5;0.0
0;507900;BRONZE;1907;24;;;;;1911;24;;;;;1909.0;0.0
0;507900;SILVER;2035;24;;;;;2039;24;;;;;2037.0;0.0
0;507900;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;508000;BRONZE;1908;26;;;;;1911;20;;;;;1909.5;0.0
0;508000;GOLD;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;508000;SILVER;2036;6;2035;20;;;2039;20;;;;;2037.5;0.0
0;508100;BRONZE;1909;25;;;;;1912;25;;;;;1910.5;0.0
0;508100;SILVER;2035;25;;;;;2039;25;;;;;2037.0;0.0
0;508100;GOLD;9998;4;9995;25;;;10005;25;;;;;10001.5;0.0
0;508200;GOLD;10002;7;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
0;508200;SILVER;2038;1;2035;29;;;2039;29;;;;;2038.5;0.0
0;508200;BRONZE;1911;1;1909;29;;;1912;29;;;;;1911.5;0.0
0;508300;BRONZE;1908;27;;;;;1910;8;1911;27;;;1909.0;0.0
0;508300;SILVER;2035;27;;;;;2037;8;2039;27;;;2036.0;0.0
0;508300;GOLD;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;508400;BRONZE;1906;27;;;;;1909;27;;;;;1907.5;0.0
0;508400;GOLD;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;508400;SILVER;2035;27;;;;;2039;27;;;;;2037.0;0.0
0;508500;BRONZE;1906;30;;;;;1908;2;1909;30;;;1907.0;0.0
0;508500;GOLD;9995;30;;;;;9998;1;10005;30;;;9996.5;0.0
0;508500;SILVER;2035;30;;;;;2037;2;2039;30;;;2036.0;0.0
0;508600;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;508600;SILVER;2035;24;;;;;2037;4;2039;24;;;2036.0;0.0
0;508600;BRONZE;1906;24;;;;;1908;4;1909;1;1910;23;1907.0;0.0
0;508700;SILVER;2035;29;;;;;2038;29;;;;;2036.5;0.0
0;508700;BRONZE;1907;29;;;;;1910;29;;;;;1908.5;0.0
0;508700;GOLD;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;508800;SILVER;2035;28;;;;;2037;3;2038;28;;;2036.0;0.0
0;508800;BRONZE;1907;28;;;;;1909;3;1910;28;;;1908.0;0.0
0;508800;GOLD;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;0.0
0;508900;BRONZE;1910;1;1908;21;;;1911;21;;;;;1910.5;0.0
0;508900;GOLD;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;0.0
0;508900;SILVER;2037;1;2035;21;;;2038;21;;;;;2037.5;0.0
0;509000;GOLD;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;509000;SILVER;2035;28;;;;;2037;2;2038;28;;;2036.0;0.0
0;509000;BRONZE;1908;28;;;;;1910;2;1911;28;;;1909.0;0.0
0;509100;SILVER;2035;31;;;;;2038;31;;;;;2036.5;0.0
0;509100;BRONZE;1908;31;;;;;1911;31;;;;;1909.5;0.0
0;509100;GOLD;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;509200;SILVER;2035;30;;;;;2038;2;2039;29;;;2036.5;0.0
0;509200;BRONZE;1907;30;;;;;1910;31;;;;;1908.5;0.0
0;509200;GOLD;9996;2;9995;29;;;9998;1;10002;9;10004;2;9997.0;0.0
0;509300;BRONZE;1907;24;;;;;1908;3;1910;24;;;1907.5;0.0
0;509300;GOLD;9998;6;9996;2;9995;22;10000;3;10004;2;10005;22;9999.0;0.0
0;509300;SILVER;2035;24;;;;;2036;3;2038;2;2039;22;2035.5;0.0
0;509400;GOLD;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
0;509400;SILVER;2035;22;;;;;2037;2;2038;22;;;2036.0;0.0
0;509400;BRONZE;1907;22;;;;;1909;2;1910;1;1911;21;1908.0;0.0
0;509500;SILVER;2035;18;;;;;2036;3;2037;6;2038;24;2035.5;0.0
0;509500;BRONZE;1907;18;;;;;1908;3;1909;6;1910;24;1907.5;0.0
0;509500;GOLD;9996;2;9995;22;;;10000;3;10004;2;10005;22;9998.0;0.0
0;509600;SILVER;2035;25;;;;;2039;25;;;;;2037.0;0.0
0;509600;BRONZE;1907;25;;;;;1910;25;;;;;1908.5;0.0
0;509600;GOLD;9995;25;;;;;10002;5;10005;25;;;9998.5;0.0
0;509700;BRONZE;1909;1;1907;2;1906;26;1910;28;;;;;1909.5;0.0
0;509700;GOLD;10002;5;9998;2;9996;2;10004;2;10005;26;;;10003.0;0.0
0;509700;SILVER;2037;1;2035;28;;;2039;28;;;;;2038.0;0.0
0;509800;GOLD;9996;2;9995;24;;;9998;6;10004;2;10005;24;9997.0;0.0
0;509800;SILVER;2035;26;;;;;2037;2;2039;26;;;2036.0;0.0
0;509800;BRONZE;1907;26;;;;;1909;2;1910;26;;;1908.0;0.0
0;509900;SILVER;2035;26;;;;;2039;26;;;;;2037.0;0.0
0;509900;BRONZE;1906;26;;;;;1910;26;;;;;1908.0;0.0
0;509900;GOLD;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
0;510000;SILVER;2035;29;;;;;2037;6;2039;29;;;2036.0;0.0
0;510000;BRONZE;1907;1;1906;28;;;1908;6;1910;29;;;1907.5;0.0
0;510000;GOLD;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;510100;BRONZE;1904;26;;;;;1908;26;;;;;1906.0;0.0
0;510100;GOLD;9998;10;9995;26;;;10005;26;;;;;10001.5;0.0
0;510100;SILVER;2035;26;;;;;2039;26;;;;;2037.0;0.0
0;510200;GOLD;9995;20;;;;;9998;1;10005;20;;;9996.5;0.0
0;510200;SILVER;2035;20;;;;;2039;20;;;;;2037.0;0.0
0;510200;BRONZE;1904;20;;;;;1908;20;;;;;1906.0;0.0
0;510300;SILVER;2035;22;;;;;2039;22;;;;;2037.0;0.0
0;510300;GOLD;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;510300;BRONZE;1905;22;;;;;1909;22;;;;;1907.0;0.0
0;510400;SILVER;2036;5;2035;28;;;2039;28;;;;;2037.5;0.0
0;510400;BRONZE;1906;5;1905;28;;;1909;28;;;;;1907.5;0.0
0;510400;GOLD;9995;28;;;;;10002;9;10005;28;;;9998.5;0.0
0;510500;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;510500;BRONZE;1905;23;;;;;1908;23;;;;;1906.5;0.0
0;510500;SILVER;2035;23;;;;;2039;23;;;;;2037.0;0.0
0;510600;GOLD;9996;1;9995;30;;;10002;2;10004;1;10005;30;9999.0;0.0
0;510600;SILVER;2035;31;;;;;2039;31;;;;;2037.0;0.0
0;510600;BRONZE;1905;31;;;;;1908;1;1909;30;;;1906.5;0.0
0;510700;SILVER;2035;22;;;;;2037;6;2039;22;;;2036.0;0.0
0;510700;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;510700;BRONZE;1906;22;;;;;1908;6;1909;22;;;1907.0;0.0
0;510800;BRONZE;1906;25;;;;;1909;24;;;;;1907.5;0.0
0;510800;SILVER;2036;1;2035;24;;;2039;24;;;;;2037.5;0.0
0;510800;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;510900;GOLD;9998;10;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;0.0
0;510900;BRONZE;1906;26;;;;;1908;2;1910;26;;;1907.0;0.0
0;510900;SILVER;2035;26;;;;;2037;2;2039;26;;;2036.0;0.0
0;511000;GOLD;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
0;511000;BRONZE;1907;2;1906;24;;;1910;26;;;;;1908.5;0.0
0;511000;SILVER;2036;2;2035;24;;;2039;26;;;;;2037.5;0.0
0;511100;SILVER;2036;1;2035;22;;;2038;2;2039;23;;;2037.0;0.0
0;511100;GOLD;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;0.0
0;511100;BRONZE;1905;23;;;;;1907;2;1908;23;;;1906.0;0.0
0;511200;BRONZE;1905;29;;;;;1908;29;;;;;1906.5;0.0
0;511200;SILVER;2036;1;2035;28;;;2039;29;;;;;2037.5;0.0
0;511200;GOLD;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;0.0
0;511300;GOLD;9996;2;9995;21;;;9998;3;10004;2;10005;21;9997.0;0.0
0;511300;BRONZE;1904;23;;;;;1907;23;;;;;1905.5;0.0
0;511300;SILVER;2036;23;;;;;2039;23;;;;;2037.5;0.0
0;511400;GOLD;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;511400;BRONZE;1903;22;;;;;1905;1;1906;22;;;1904.0;0.0
0;511400;SILVER;2036;22;;;;;2038;1;2039;22;;;2037.0;0.0
0;511500;SILVER;2037;4;2035;25;;;2039;25;;;;;2038.0;0.0
0;511500;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;511500;BRONZE;1905;4;1903;25;;;1907;25;;;;;1906.0;0.0
0;511600;BRONZE;1904;8;1903;25;;;1906;25;;;;;1905.0;0.0
0;511600;SILVER;2036;33;;;;;2039;25;;;;;2037.5;0.0
0;511600;GOLD;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;511700;GOLD;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
0;511700;BRONZE;1903;27;;;;;1906;23;;;;;1904.5;0.0
0;511700;SILVER;2036;27;;;;;2039;23;;;;;2037.5;0.0
0;511800;GOLD;9998;6;9995;24;;;10005;24;;;;;10001.5;0.0
0;511800;BRONZE;1904;24;;;;;1907;24;;;;;1905.5;0.0
0;511800;SILVER;2036;24;;;;;2039;24;;;;;2037.5;0.0
0;511900;SILVER;2036;24;;;;;2039;24;;;;;2037.5;0.0
0;511900;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;511900;BRONZE;1903;24;;;;;1907;24;;;;;1905.0;0.0
0;512000;BRONZE;1904;31;;;;;1907;31;;;;;1905.5;0.0
0;512000;SILVER;2036;31;;;;;2039;31;;;;;2037.5;0.0
0;512000;GOLD;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;512100;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;512100;BRONZE;1905;1;1903;27;;;1906;27;;;;;1905.5;0.0
0;512100;SILVER;2038;1;2035;27;;;2039;27;;;;;2038.5;0.0
0;512200;GOLD;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
0;512200;BRONZE;1900;27;;;;;1903;28;;;;;1901.5;0.0
0;512200;SILVER;2035;27;;;;;2038;28;;;;;2036.5;0.0
0;512300;SILVER;2035;24;;;;;2038;24;;;;;2036.5;0.0
0;512300;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;512300;BRONZE;1899;24;;;;;1902;24;;;;;1900.5;0.0
0;512400;BRONZE;1901;30;;;;;1904;26;;;;;1902.5;0.0
0;512400;SILVER;2036;4;2035;26;;;2039;26;;;;;2037.5;0.0
0;512400;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;512500;GOLD;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;0.0
0;512500;BRONZE;1901;24;;;;;1904;24;;;;;1902.5;0.0
0;512500;SILVER;2035;24;;;;;2039;24;;;;;2037.0;0.0
0;512600;GOLD;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
0;512600;BRONZE;1901;23;;;;;1904;23;;;;;1902.5;0.0
0;512600;SILVER;2035;23;;;;;2039;23;;;;;2037.0;0.0
0;512700;SILVER;2036;8;2035;31;;;2038;1;2039;30;;;2037.0;0.0
0;512700;GOLD;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;512700;BRONZE;1901;9;1900;30;;;1904;31;;;;;1902.5;0.0
0;512800;BRONZE;1901;2;1900;22;;;1904;22;;;;;1902.5;0.0
0;512800;SILVER;2036;2;2035;22;;;2039;22;;;;;2037.5;0.0
0;512800;GOLD;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
0;512900;GOLD;10002;3;9996;1;9995;21;10004;1;10005;21;;;10003.0;0.0
0;512900;BRONZE;1901;22;;;;;1902;5;1904;22;;;1901.5;0.0
0;512900;SILVER;2035;22;;;;;2037;5;2039;22;;;2036.0;0.0
0;513000;GOLD;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;0.0
0;513000;BRONZE;1900;31;;;;;1902;1;1903;31;;;1901.0;0.0
0;513000;SILVER;2035;31;;;;;2037;1;2038;2;2039;29;2036.0;0.0
0;513100;SILVER;2035;25;;;;;2039;25;;;;;2037.0;0.0
0;513100;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;513100;BRONZE;1901;25;;;;;1904;25;;;;;1902.5;0.0
0;513200;BRONZE;1903;3;1902;2;1901;22;1905;24;;;;;1904.0;0.0
0;513200;SILVER;2036;3;2035;24;;;2039;24;;;;;2037.5;0.0
0;513200;GOLD;10000;3;9996;2;9995;22;10004;2;10005;22;;;10002.0;0.0
0;513300;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;513300;BRONZE;1900;28;;;;;1903;28;;;;;1901.5;0.0
0;513300;SILVER;2035;28;;;;;2039;28;;;;;2037.0;0.0
0;513400;GOLD;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;513400;BRONZE;1902;1;1900;1;1899;22;1903;23;;;;;1902.5;0.0
0;513400;SILVER;2037;1;2035;23;;;2038;1;2039;22;;;2037.5;0.0
0;513500;SILVER;2035;25;;;;;2038;1;2039;24;;;2036.5;0.0
0;513500;GOLD;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;0.0
0;513500;BRONZE;1900;25;;;;;1903;25;;;;;1901.5;0.0
0;513600;BRONZE;1900;25;;;;;1903;25;;;;;1901.5;0.0
0;513600;SILVER;2035;25;;;;;2038;2;2039;23;;;2036.5;0.0
0;513600;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;513700;GOLD;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;513700;BRONZE;1902;1;1900;26;;;1903;21;;;;;1902.5;0.0
0;513700;SILVER;2037;1;2035;26;;;2038;1;2039;20;;;2037.5;0.0
0;513800;GOLD;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;0.0
0;513800;BRONZE;1899;27;;;;;1903;27;;;;;1901.0;0.0
0;513800;SILVER;2035;27;;;;;2039;27;;;;;2037.0;0.0
0;513900;SILVER;2035;27;;;;;2039;27;;;;;2037.0;0.0
0;513900;GOLD;9995;27;;;;;9998;1;10002;3;10005;27;9996.5;0.0
0;513900;BRONZE;1900;27;;;;;1903;27;;;;;1901.5;0.0
0;514000;BRONZE;1900;27;;;;;1903;27;;;;;1901.5;0.0
0;514000;SILVER;2035;27;;;;;2039;27;;;;;2037.0;0.0
0;514000;GOLD;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;514100;GOLD;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;514100;BRONZE;1900;1;1899;25;;;1903;26;;;;;1901.5;0.0
0;514100;SILVER;2035;26;;;;;2039;26;;;;;2037.0;0.0
0;514200;GOLD;9998;7;9996;2;9995;25;10004;2;10005;25;;;10001.0;0.0
0;514200;BRONZE;1900;32;;;;;1903;27;;;;;1901.5;0.0
0;514200;SILVER;2036;7;2035;25;;;2039;27;;;;;2037.5;0.0
0;514300;SILVER;2036;1;2035;23;;;2039;24;;;;;2037.5;0.0
0;514300;GOLD;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
0;514300;BRONZE;1901;24;;;;;1905;24;;;;;1903.0;0.0
0;514400;BRONZE;1903;1;1901;23;;;1904;23;;;;;1903.5;0.0
0;514400;SILVER;2038;1;2036;2;2035;21;2039;23;;;;;2038.5;0.0
0;514400;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;514500;GOLD;9998;8;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
0;514500;BRONZE;1901;26;;;;;1903;6;1904;26;;;1902.0;0.0
0;514500;SILVER;2036;26;;;;;2038;6;2039;26;;;2037.0;0.0
0;514600;GOLD;10002;6;9995;28;;;10005;28;;;;;10003.5;0.0
0;514600;BRONZE;1900;28;;;;;1904;28;;;;;1902.0;0.0
0;514600;SILVER;2036;28;;;;;2039;28;;;;;2037.5;0.0
0;514700;SILVER;2036;23;;;;;2039;23;;;;;2037.5;0.0
0;514700;GOLD;9998;1;9995;23;;;10005;23;;;;;10001.5;0.0
0;514700;BRONZE;1901;23;;;;;1904;23;;;;;1902.5;0.0
0;514800;GOLD;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;514800;BRONZE;1901;29;;;;;1904;1;1905;28;;;1902.5;0.0
0;514800;SILVER;2036;29;;;;;2039;29;;;;;2037.5;0.0
0;514900;BRONZE;1901;24;;;;;1904;24;;;;;1902.5;0.0
